"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","465","Should be able to get the position and dimensions of an element","","Fri Feb 20 16:54:21 UTC 2026","passed","Fri Feb 20 16:54:21 UTC 2026","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","getRect"
"","2600","Should switch to iFrame using index","","Fri Feb 20 16:54:53 UTC 2026","passed","Fri Feb 20 16:54:56 UTC 2026","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithIndex"
"","3004","Should be able to double click an element using Actions","","Fri Feb 20 16:53:48 UTC 2026","passed","Fri Feb 20 16:53:51 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickDouble"
"","559","Should be able to navigate to a URL using the driver.get() method","","Fri Feb 20 16:55:43 UTC 2026","passed","Fri Feb 20 16:55:43 UTC 2026","","com.cdTester.tests.selenium.web.interactions.NavigationTest","com.cdTester.tests.selenium.web.interactions.NavigationTest","navigateBrowserGet"
"","348","Should be able to remove all credentials","","Fri Feb 20 16:55:15 UTC 2026","passed","Fri Feb 20 16:55:15 UTC 2026","","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","com.cdTester.tests.selenium.web.interactions.VirtualAuthenticatorTest","testRemoveAllCredentials"
"","1477","Should be able to get the tag name of an element","","Fri Feb 20 16:54:21 UTC 2026","passed","Fri Feb 20 16:54:23 UTC 2026","","com.cdTester.tests.selenium.web.elements.InformationTest","com.cdTester.tests.selenium.web.elements.InformationTest","getTagName"
"","515","Should be able to open a new window and switch to it","","Fri Feb 20 16:55:36 UTC 2026","passed","Fri Feb 20 16:55:37 UTC 2026","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","opensNewWindow"
"","4631","Should be able to find box using sleep","","Fri Feb 20 16:53:29 UTC 2026","passed","Fri Feb 20 16:53:34 UTC 2026","","com.cdTester.tests.selenium.web.waits.WaitsTest","com.cdTester.tests.selenium.web.waits.WaitsTest","sleep"
"","2777","Should be able to right click an element using Actions","","Fri Feb 20 16:54:04 UTC 2026","passed","Fri Feb 20 16:54:06 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickRight"
"","4905","Should be able to drag and drop an element using Actions","","Fri Feb 20 16:53:51 UTC 2026","passed","Fri Feb 20 16:53:56 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","dragAndDrop"
"","2625","Should switch to iFrame using id","","Fri Feb 20 16:54:56 UTC 2026","passed","Fri Feb 20 16:54:58 UTC 2026","","com.cdTester.tests.selenium.web.interactions.FramesTest","com.cdTester.tests.selenium.web.interactions.FramesTest","iframeWithId"
"","2533","Should be able to enter text into a prompt and accept it","","Fri Feb 20 16:54:48 UTC 2026","passed","Fri Feb 20 16:54:51 UTC 2026","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","promptDisplayAndInputTest"
"","402","Should be able to delete a cookie","","Fri Feb 20 16:55:40 UTC 2026","passed","Fri Feb 20 16:55:40 UTC 2026","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","deleteCookieObject"
"","456","Should be able to change the window size","","Fri Feb 20 16:55:36 UTC 2026","passed","Fri Feb 20 16:55:36 UTC 2026","","com.cdTester.tests.selenium.web.interactions.WindowsTest","com.cdTester.tests.selenium.web.interactions.WindowsTest","windowSize"
"","871","Should be able to print current page using PrintsPage interface","","Fri Feb 20 16:55:07 UTC 2026","passed","Fri Feb 20 16:55:08 UTC 2026","","com.cdTester.tests.selenium.web.interactions.PrintTest","com.cdTester.tests.selenium.web.interactions.PrintTest","PrintWithPrintsPage"
"","788","Should be able to save page as PDF","","Fri Feb 20 16:55:35 UTC 2026","passed","Fri Feb 20 16:55:36 UTC 2026","","com.cdTester.tests.selenium.web.interactions.SavingTest","com.cdTester.tests.selenium.web.interactions.SavingTest","prints"
"","2025","Should be able to get text from alert and accept it","","Fri Feb 20 16:54:30 UTC 2026","passed","Fri Feb 20 16:54:32 UTC 2026","","com.cdTester.tests.selenium.web.interactions.AlertsTest","com.cdTester.tests.selenium.web.interactions.AlertsTest","alertInformationTest"
"","560","Browser title should be 'Selenium'","","Fri Feb 20 16:55:15 UTC 2026","passed","Fri Feb 20 16:55:16 UTC 2026","","com.cdTester.tests.selenium.web.interactions.driverTest","com.cdTester.tests.selenium.web.interactions.driverTest","getTitle"
"","1676","Should be able to left click an element using Actions","","Fri Feb 20 16:54:09 UTC 2026","passed","Fri Feb 20 16:54:11 UTC 2026","","com.cdTester.tests.selenium.web.actions_api.MouseTest","com.cdTester.tests.selenium.web.actions_api.MouseTest","clickLeft"
"","407","Should be able to get all cookies","","Fri Feb 20 16:55:39 UTC 2026","passed","Fri Feb 20 16:55:39 UTC 2026","","com.cdTester.tests.selenium.web.interactions.CookiesTest","com.cdTester.tests.selenium.web.interactions.CookiesTest","getAllCookies"
"","462","Get column number by header name in a table without a <thead>","","Fri Feb 20 16:55:45 UTC 2026","passed","Fri Feb 20 16:55:45 UTC 2026","","com.cdTester.tests.selenium.web.tables.TablesTest","com.cdTester.tests.selenium.web.tables.TablesTest","colNumberByHeaderWithoutTHead"
